Capteur,Date,Heure,totalIn,totalOut,averageBus,averageMotos,averagePL,averageVL,averageOther,averageSpeed
P26,17/10/22,12,398,0,0.0,0.03015075376884422,0.005025125628140704,0.9221105527638191,0.04271356783919598,NaN
P26,17/10/22,13,374,0,0.0,0.0213903743315508,0.008021390374331552,0.9224598930481284,0.0481283422459893,NaN
P26,17/10/22,14,233,0,0.0,0.008583690987124463,0.004291845493562232,0.9399141630901288,0.04721030042918455,NaN
P26,17/10/22,15,306,0,0.0,0.016339869281045753,0.013071895424836602,0.9052287581699346,0.06535947712418301,NaN
P26,17/10/22,16,362,0,0.0,0.04143646408839779,0.0027624309392265192,0.9088397790055248,0.04696132596685083,NaN
P26,17/10/22,17,622,0,0.0,0.028938906752411574,0.001607717041800643,0.932475884244373,0.03697749196141479,NaN
P26,17/10/22,18,523,0,0.0,0.04397705544933078,0.0057361376673040155,0.904397705544933,0.045889101338432124,NaN
P26,17/10/22,19,286,0,0.0,0.05244755244755245,0.0,0.9125874125874126,0.03496503496503497,NaN
P26,17/10/22,20,188,0,0.0,0.09574468085106383,0.005319148936170213,0.8563829787234043,0.0425531914893617,NaN
P26,17/10/22,21,95,0,0.0,0.031578947368421054,0.0,0.8947368421052632,0.07368421052631578,NaN
P26,17/10/22,22,71,0,0.0,0.07042253521126761,0.0,0.9014084507042254,0.028169014084507043,NaN
P26,17/10/22,23,42,0,0.0,0.0,0.0,0.9047619047619048,0.09523809523809523,NaN
P26,18/10/22,0,18,0,0.0,0.0,0.05555555555555555,0.9444444444444444,0.0,NaN
P26,18/10/22,1,7,0,0.0,0.14285714285714285,0.0,0.8571428571428571,0.0,NaN
P26,18/10/22,2,9,0,0.0,0.0,0.0,1.0,0.0,NaN
P26,18/10/22,3,4,0,0.0,0.0,0.0,1.0,0.0,NaN
P26,18/10/22,4,11,0,0.0,0.09090909090909091,0.0,0.8181818181818182,0.09090909090909091,NaN
P26,18/10/22,5,25,0,0.0,0.04,0.0,0.88,0.08,NaN
P26,18/10/22,6,112,0,0.0,0.0625,0.0,0.8839285714285714,0.05357142857142857,NaN
P26,18/10/22,7,545,0,0.0,0.045871559633027525,0.005504587155963303,0.9211009174311927,0.027522935779816515,NaN
P26,18/10/22,8,635,0,0.0,0.047244094488188976,0.0031496062992125984,0.9165354330708662,0.03307086614173228,NaN
P26,18/10/22,9,364,0,0.0,0.027472527472527472,0.019230769230769232,0.9120879120879121,0.04120879120879121,NaN
P26,18/10/22,10,251,0,0.0,0.0398406374501992,0.00398406374501992,0.900398406374502,0.055776892430278883,NaN
P26,18/10/22,11,260,0,0.0,0.026923076923076925,0.0038461538461538464,0.9076923076923077,0.06153846153846154,NaN
P26,18/10/22,12,404,0,0.0,0.03217821782178218,0.0049504950495049506,0.9108910891089109,0.05198019801980198,NaN
P26,18/10/22,13,420,0,0.0,0.04285714285714286,0.004761904761904762,0.8952380952380953,0.05714285714285714,NaN
P26,18/10/22,14,260,0,0.0,0.019230769230769232,0.015384615384615385,0.9230769230769231,0.04230769230769231,NaN
P26,18/10/22,15,319,0,0.0,0.03134796238244514,0.01567398119122257,0.8996865203761756,0.05329153605015674,NaN
P26,18/10/22,16,454,0,0.0,0.046255506607929514,0.0022026431718061676,0.8964757709251101,0.05506607929515418,NaN
P26,18/10/22,17,664,0,0.0,0.03765060240963856,0.007530120481927711,0.911144578313253,0.043674698795180725,NaN
P26,18/10/22,18,556,0,0.0,0.050359712230215826,0.0035971223021582736,0.8992805755395683,0.046762589928057555,NaN
P26,18/10/22,19,313,0,0.0,0.07667731629392971,0.0,0.8722044728434505,0.051118210862619806,NaN
P26,18/10/22,20,206,0,0.0,0.11165048543689321,0.0,0.8398058252427184,0.04854368932038835,NaN
P26,18/10/22,21,105,0,0.0,0.047619047619047616,0.0,0.8761904761904762,0.0761904761904762,NaN
P26,18/10/22,22,97,0,0.0,0.10309278350515463,0.0,0.8762886597938144,0.020618556701030927,NaN
P26,18/10/22,23,51,0,0.0,0.09803921568627451,0.0,0.8431372549019608,0.058823529411764705,NaN
P26,19/10/22,0,32,0,0.0,0.0625,0.0,0.90625,0.03125,NaN
P26,19/10/22,1,14,0,0.0,0.0,0.0,1.0,0.0,NaN
P26,19/10/22,2,6,0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.5,NaN
P26,19/10/22,3,4,0,0.0,0.0,0.0,1.0,0.0,NaN
P26,19/10/22,4,13,0,0.0,0.15384615384615385,0.0,0.8461538461538461,0.0,NaN
P26,19/10/22,5,24,0,0.0,0.041666666666666664,0.0,0.8333333333333334,0.125,NaN
P26,19/10/22,6,105,0,0.0,0.06666666666666667,0.01904761904761905,0.8571428571428571,0.05714285714285714,NaN
P26,19/10/22,7,536,0,0.0,0.04664179104477612,0.0037313432835820895,0.9067164179104478,0.04291044776119403,NaN
P26,19/10/22,8,608,0,0.0,0.044407894736842105,0.003289473684210526,0.9194078947368421,0.03289473684210526,NaN
P26,19/10/22,9,310,0,0.0,0.01935483870967742,0.0032258064516129032,0.9129032258064517,0.06451612903225806,NaN
P26,19/10/22,10,160,0,0.0,0.03125,0.01875,0.90625,0.04375,NaN
P26,19/10/22,11,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P26,19/10/22,12,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P26,19/10/22,13,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P26,19/10/22,14,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P26,19/10/22,15,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P26,19/10/22,16,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P26,19/10/22,17,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P26,19/10/22,18,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P26,19/10/22,19,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P26,19/10/22,20,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P26,19/10/22,21,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P26,19/10/22,22,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P26,19/10/22,23,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P26,4/10/22,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P26,4/10/22,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P26,4/10/22,2,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P26,4/10/22,3,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P26,4/10/22,4,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P26,4/10/22,5,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P26,4/10/22,6,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P26,4/10/22,7,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P26,4/10/22,8,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P26,4/10/22,9,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P26,4/10/22,10,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P26,4/10/22,11,135,0,0.0,0.022222222222222223,0.02962962962962963,0.8962962962962963,0.05185185185185185,NaN
P26,4/10/22,12,458,0,0.0,0.04148471615720524,0.004366812227074236,0.8995633187772926,0.05458515283842795,NaN
P26,4/10/22,13,399,0,0.0,0.045112781954887216,0.007518796992481203,0.8972431077694235,0.05012531328320802,NaN
P26,4/10/22,14,260,0,0.0,0.046153846153846156,0.007692307692307693,0.9115384615384615,0.03461538461538462,NaN
P26,4/10/22,15,319,0,0.0,0.03134796238244514,0.009404388714733543,0.9090909090909091,0.050156739811912224,NaN
P26,4/10/22,16,445,0,0.0,0.038202247191011236,0.0044943820224719105,0.9280898876404494,0.029213483146067417,NaN
P26,4/10/22,17,844,0,0.0,0.03317535545023697,0.002369668246445498,0.9206161137440758,0.04383886255924171,NaN
P26,4/10/22,18,669,0,0.0,0.04035874439461883,0.008968609865470852,0.905829596412556,0.04484304932735426,NaN
P26,4/10/22,19,394,0,0.0,0.04568527918781726,0.0025380710659898475,0.9137055837563451,0.03807106598984772,NaN
P26,4/10/22,20,207,0,0.0,0.043478260869565216,0.00966183574879227,0.8985507246376812,0.04830917874396135,NaN
P26,4/10/22,21,96,0,0.0,0.09375,0.0,0.8333333333333334,0.07291666666666667,NaN
P26,4/10/22,22,88,0,0.0,0.09090909090909091,0.0,0.8863636363636364,0.022727272727272728,NaN
P26,4/10/22,23,57,0,0.0,0.08771929824561403,0.0,0.8771929824561403,0.03508771929824561,NaN
P26,5/10/22,0,33,0,0.0,0.0,0.0,0.9696969696969697,0.030303030303030304,NaN
P26,5/10/22,1,19,0,0.0,0.15789473684210525,0.0,0.8421052631578947,0.0,NaN
P26,5/10/22,2,5,0,0.0,0.0,0.0,1.0,0.0,NaN
P26,5/10/22,3,5,0,0.0,0.4,0.0,0.6,0.0,NaN
P26,5/10/22,4,13,0,0.0,0.0,0.0,1.0,0.0,NaN
P26,5/10/22,5,22,0,0.0,0.045454545454545456,0.0,0.8181818181818182,0.13636363636363635,NaN
P26,5/10/22,6,93,0,0.0,0.07526881720430108,0.010752688172043012,0.8709677419354839,0.043010752688172046,NaN
P26,5/10/22,7,540,0,0.0,0.040740740740740744,0.007407407407407408,0.9296296296296296,0.022222222222222223,NaN
P26,5/10/22,8,577,0,0.0,0.03986135181975736,0.005199306759098787,0.9116117850953206,0.043327556325823226,NaN
P26,5/10/22,9,353,0,0.0,0.031161473087818695,0.0084985835694051,0.9206798866855525,0.039660056657223795,NaN
P26,5/10/22,10,269,0,0.0,0.040892193308550186,0.0037174721189591076,0.9107806691449815,0.04460966542750929,NaN
P26,5/10/22,11,271,0,0.0,0.033210332103321034,0.0036900369003690036,0.9114391143911439,0.05166051660516605,NaN
P26,5/10/22,12,515,0,0.0,0.02524271844660194,0.005825242718446602,0.916504854368932,0.05242718446601942,NaN
P26,5/10/22,13,444,0,0.0,0.06756756756756757,0.0022522522522522522,0.8806306306306306,0.04954954954954955,NaN
P26,5/10/22,14,266,0,0.0,0.05639097744360902,0.011278195488721804,0.8759398496240601,0.05639097744360902,NaN
P26,5/10/22,15,303,0,0.0,0.0462046204620462,0.0033003300330033004,0.8976897689768977,0.052805280528052806,NaN
P26,5/10/22,16,408,0,0.0,0.02696078431372549,0.004901960784313725,0.9191176470588235,0.049019607843137254,NaN
P26,5/10/22,17,628,0,0.0,0.042993630573248405,0.0031847133757961785,0.9092356687898089,0.044585987261146494,NaN
P26,5/10/22,18,566,0,0.0,0.05830388692579505,0.007067137809187279,0.9028268551236749,0.03180212014134275,NaN
P26,5/10/22,19,328,0,0.0,0.06707317073170732,0.003048780487804878,0.8902439024390244,0.039634146341463415,NaN
P26,5/10/22,20,172,0,0.0,0.046511627906976744,0.0,0.8953488372093024,0.05813953488372093,NaN
P26,5/10/22,21,117,0,0.0,0.05128205128205128,0.0,0.9316239316239316,0.017094017094017096,NaN
P26,5/10/22,22,87,0,0.0,0.04597701149425287,0.0,0.9080459770114943,0.04597701149425287,NaN
P26,5/10/22,23,65,0,0.0,0.09230769230769231,0.0,0.8615384615384616,0.046153846153846156,NaN
P26,6/10/22,0,32,0,0.0,0.03125,0.0,0.9375,0.03125,NaN
P26,6/10/22,1,15,0,0.0,0.2,0.0,0.8,0.0,NaN
P26,6/10/22,2,19,0,0.0,0.0,0.0,1.0,0.0,NaN
P26,6/10/22,3,10,0,0.0,0.2,0.0,0.8,0.0,NaN
P26,6/10/22,4,13,0,0.0,0.0,0.0,1.0,0.0,NaN
P26,6/10/22,5,25,0,0.0,0.0,0.0,0.88,0.12,NaN
P26,6/10/22,6,92,0,0.0,0.06521739130434782,0.03260869565217391,0.8478260869565217,0.05434782608695652,NaN
P26,6/10/22,7,559,0,0.0,0.03398926654740608,0.005366726296958855,0.9373881932021467,0.023255813953488372,NaN
P26,6/10/22,8,713,0,0.0,0.04908835904628331,0.005610098176718092,0.8990182328190743,0.04628330995792426,NaN
P26,6/10/22,9,379,0,0.0,0.0316622691292876,0.010554089709762533,0.920844327176781,0.036939313984168866,NaN
P26,6/10/22,10,283,0,0.0,0.045936395759717315,0.007067137809187279,0.8939929328621908,0.053003533568904596,NaN
P26,6/10/22,11,274,0,0.0,0.029197080291970802,0.0072992700729927005,0.9124087591240876,0.051094890510948905,NaN
P26,6/10/22,12,497,0,0.0,0.03822937625754527,0.008048289738430584,0.9094567404426559,0.04426559356136821,NaN
P26,6/10/22,13,453,0,0.0,0.039735099337748346,0.002207505518763797,0.9072847682119205,0.05077262693156733,NaN
P26,6/10/22,14,290,0,0.0,0.06551724137931035,0.0034482758620689655,0.8793103448275862,0.05172413793103448,NaN
P26,6/10/22,15,345,0,0.0,0.03768115942028986,0.011594202898550725,0.9130434782608695,0.03768115942028986,NaN
P26,6/10/22,16,447,0,0.0,0.026845637583892617,0.0044742729306487695,0.9351230425055929,0.03355704697986577,NaN
P26,6/10/22,17,606,0,0.0,0.026402640264026403,0.0049504950495049506,0.9405940594059405,0.028052805280528052,NaN
P26,6/10/22,18,554,0,0.0,0.05595667870036101,0.0036101083032490976,0.8953068592057761,0.04512635379061372,NaN
P26,6/10/22,19,288,0,0.0,0.03125,0.003472222222222222,0.90625,0.059027777777777776,NaN
P26,6/10/22,20,199,0,0.0,0.05527638190954774,0.005025125628140704,0.9045226130653267,0.035175879396984924,NaN
P26,6/10/22,21,115,0,0.0,0.06086956521739131,0.008695652173913044,0.8956521739130435,0.034782608695652174,NaN
P26,6/10/22,22,94,0,0.0,0.0851063829787234,0.0,0.8936170212765957,0.02127659574468085,NaN
P26,6/10/22,23,63,0,0.0,0.07936507936507936,0.0,0.8571428571428571,0.06349206349206349,NaN
P26,7/10/22,0,27,0,0.0,0.07407407407407407,0.0,0.7777777777777778,0.14814814814814814,NaN
P26,7/10/22,1,21,0,0.0,0.0,0.0,0.9047619047619048,0.09523809523809523,NaN
P26,7/10/22,2,18,0,0.0,0.0,0.0,0.8888888888888888,0.1111111111111111,NaN
P26,7/10/22,3,9,0,0.0,0.2222222222222222,0.0,0.5555555555555556,0.2222222222222222,NaN
P26,7/10/22,4,15,0,0.0,0.0,0.0,0.8666666666666667,0.13333333333333333,NaN
P26,7/10/22,5,27,0,0.0,0.0,0.0,0.8148148148148148,0.18518518518518517,NaN
P26,7/10/22,6,92,0,0.0,0.06521739130434782,0.0,0.8695652173913043,0.06521739130434782,NaN
P26,7/10/22,7,537,0,0.0,0.035381750465549346,0.0037243947858473,0.9292364990689013,0.03165735567970205,NaN
P26,7/10/22,8,604,0,0.0,0.0347682119205298,0.004966887417218543,0.9288079470198676,0.03145695364238411,NaN
P26,7/10/22,9,321,0,0.0,0.04984423676012461,0.0,0.8940809968847352,0.056074766355140186,NaN
P26,7/10/22,10,279,0,0.0,0.04659498207885305,0.0035842293906810036,0.899641577060932,0.05017921146953405,NaN
P26,7/10/22,11,241,0,0.0,0.029045643153526972,0.008298755186721992,0.9045643153526971,0.058091286307053944,NaN
P26,7/10/22,12,547,0,0.0,0.043875685557586835,0.007312614259597806,0.9085923217550275,0.04021937842778794,NaN
P26,7/10/22,13,445,0,0.0,0.051685393258426963,0.006741573033707865,0.903370786516854,0.038202247191011236,NaN
P26,7/10/22,14,260,0,0.0,0.04230769230769231,0.015384615384615385,0.8961538461538462,0.046153846153846156,NaN
P26,7/10/22,15,437,0,0.0,0.034324942791762014,0.006864988558352402,0.9153318077803204,0.043478260869565216,NaN
P26,7/10/22,16,501,0,0.0,0.029940119760479042,0.001996007984031936,0.93812375249501,0.029940119760479042,NaN
P26,7/10/22,17,691,0,0.0,0.04630969609261939,0.00723589001447178,0.9218523878437048,0.024602026049204053,NaN
P26,7/10/22,18,507,0,0.0,0.04339250493096647,0.0,0.9191321499013807,0.03747534516765286,NaN
P26,7/10/22,19,299,0,0.0,0.0903010033444816,0.0,0.8695652173913043,0.04013377926421405,NaN
P26,7/10/22,20,181,0,0.0,0.04419889502762431,0.0055248618784530384,0.9226519337016574,0.027624309392265192,NaN
P26,7/10/22,21,98,0,0.0,0.05102040816326531,0.0,0.9285714285714286,0.02040816326530612,NaN
P26,7/10/22,22,100,0,0.0,0.08,0.0,0.9,0.02,NaN
P26,7/10/22,23,84,0,0.0,0.047619047619047616,0.0,0.9285714285714286,0.023809523809523808,NaN
P26,8/10/22,0,60,0,0.0,0.06666666666666667,0.0,0.8833333333333333,0.05,NaN
P26,8/10/22,1,39,0,0.0,0.0,0.0,0.9487179487179487,0.05128205128205128,NaN
P26,8/10/22,2,20,0,0.0,0.05,0.0,0.85,0.1,NaN
P26,8/10/22,3,17,0,0.0,0.0,0.0,0.8823529411764706,0.11764705882352941,NaN
P26,8/10/22,4,14,0,0.0,0.07142857142857142,0.0,0.7857142857142857,0.14285714285714285,NaN
P26,8/10/22,5,14,0,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857,NaN
P26,8/10/22,6,29,0,0.0,0.034482758620689655,0.0,0.7586206896551724,0.20689655172413793,NaN
P26,8/10/22,7,52,0,0.0,0.07692307692307693,0.0,0.8269230769230769,0.09615384615384616,NaN
P26,8/10/22,8,94,0,0.0,0.06382978723404255,0.0,0.8723404255319149,0.06382978723404255,NaN
P26,8/10/22,9,142,0,0.0,0.04929577464788732,0.007042253521126761,0.8943661971830986,0.04929577464788732,NaN
P26,8/10/22,10,185,0,0.0,0.04864864864864865,0.0,0.9081081081081082,0.043243243243243246,NaN
P26,8/10/22,11,196,0,0.0,0.025510204081632654,0.00510204081632653,0.9183673469387755,0.05102040816326531,NaN
P26,8/10/22,12,212,0,0.0,0.04245283018867924,0.009433962264150943,0.9009433962264151,0.04716981132075472,NaN
P26,8/10/22,13,181,0,0.0,0.055248618784530384,0.016574585635359115,0.8839779005524862,0.04419889502762431,NaN
P26,8/10/22,14,175,0,0.0,0.05142857142857143,0.0,0.9028571428571428,0.045714285714285714,NaN
P26,8/10/22,15,184,0,0.0,0.04891304347826087,0.0,0.9130434782608695,0.03804347826086957,NaN
P26,8/10/22,16,171,0,0.0,0.03508771929824561,0.0,0.9181286549707602,0.04678362573099415,NaN
P26,8/10/22,17,202,0,0.0,0.0297029702970297,0.0,0.9158415841584159,0.054455445544554455,NaN
P26,8/10/22,18,188,0,0.0,0.05319148936170213,0.0,0.9042553191489362,0.0425531914893617,NaN
P26,8/10/22,19,206,0,0.0,0.019417475728155338,0.0,0.9368932038834952,0.043689320388349516,NaN
P26,8/10/22,20,136,0,0.0,0.08823529411764706,0.014705882352941176,0.8382352941176471,0.058823529411764705,NaN
P26,8/10/22,21,68,0,0.0,0.1323529411764706,0.014705882352941176,0.7941176470588235,0.058823529411764705,NaN
P26,8/10/22,22,59,0,0.0,0.1016949152542373,0.0,0.864406779661017,0.03389830508474576,NaN
P26,8/10/22,23,52,0,0.0,0.038461538461538464,0.0,0.9038461538461539,0.057692307692307696,NaN
P26,9/10/22,0,46,0,0.0,0.021739130434782608,0.0,0.9347826086956522,0.043478260869565216,NaN
P26,9/10/22,1,32,0,0.0,0.0625,0.0,0.90625,0.03125,NaN
P26,9/10/22,2,21,0,0.0,0.0,0.0,0.9047619047619048,0.09523809523809523,NaN
P26,9/10/22,3,13,0,0.0,0.07692307692307693,0.0,0.7692307692307693,0.15384615384615385,NaN
P26,9/10/22,4,10,0,0.0,0.0,0.0,0.8,0.2,NaN
P26,9/10/22,5,11,0,0.0,0.09090909090909091,0.0,0.6363636363636364,0.2727272727272727,NaN
P26,9/10/22,6,26,0,0.0,0.0,0.0,0.8846153846153846,0.11538461538461539,NaN
P26,9/10/22,7,22,0,0.0,0.09090909090909091,0.0,0.8181818181818182,0.09090909090909091,NaN
P26,9/10/22,8,36,0,0.0,0.027777777777777776,0.05555555555555555,0.8333333333333334,0.08333333333333333,NaN
P26,9/10/22,9,87,0,0.0,0.011494252873563218,0.0,0.9425287356321839,0.04597701149425287,NaN
P26,9/10/22,10,106,0,0.0,0.03773584905660377,0.0,0.9056603773584906,0.05660377358490566,NaN
P26,9/10/22,11,160,0,0.0,0.0125,0.0,0.93125,0.05625,NaN
P26,9/10/22,12,218,0,0.0,0.03669724770642202,0.009174311926605505,0.9128440366972477,0.04128440366972477,NaN
P26,9/10/22,13,180,0,0.0,0.06666666666666667,0.011111111111111112,0.8833333333333333,0.03888888888888889,NaN
P26,9/10/22,14,142,0,0.0,0.056338028169014086,0.0,0.8873239436619719,0.056338028169014086,NaN
P26,9/10/22,15,169,0,0.0,0.03550295857988166,0.0,0.9349112426035503,0.029585798816568046,NaN
P26,9/10/22,16,142,0,0.0,0.028169014084507043,0.0,0.9436619718309859,0.028169014084507043,NaN
P26,9/10/22,17,196,0,0.0,0.07653061224489796,0.01020408163265306,0.8775510204081632,0.03571428571428571,NaN
P26,9/10/22,18,236,0,0.0,0.046610169491525424,0.0,0.9110169491525424,0.0423728813559322,NaN
P26,9/10/22,19,207,0,0.0,0.043478260869565216,0.0,0.9082125603864735,0.04830917874396135,NaN
P26,9/10/22,20,175,0,0.0,0.05714285714285714,0.0,0.9028571428571428,0.04,NaN
P26,9/10/22,21,102,0,0.0,0.0784313725490196,0.0,0.8725490196078431,0.049019607843137254,NaN
P26,9/10/22,22,72,0,0.0,0.08333333333333333,0.0,0.8472222222222222,0.06944444444444445,NaN
P26,9/10/22,23,46,0,0.0,0.021739130434782608,0.0,0.8913043478260869,0.08695652173913043,NaN
P3,10/10/22,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P3,10/10/22,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P3,10/10/22,2,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P3,10/10/22,3,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P3,10/10/22,4,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P3,10/10/22,5,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P3,10/10/22,6,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P3,10/10/22,7,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P3,10/10/22,8,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P3,10/10/22,9,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P3,10/10/22,10,0,0,NaN,NaN,NaN,NaN,NaN,NaN
P3,10/10/22,11,95,0,0.0,0.0,0.021052631578947368,0.8842105263157894,0.09473684210526316,42.536842105263155
P3,10/10/22,12,382,0,0.0,0.0,0.002617801047120419,0.9633507853403142,0.034031413612565446,41.27225130890052
P3,10/10/22,13,367,0,0.0,0.0,0.0027247956403269754,0.9727520435967303,0.02452316076294278,40.97820163487739
P3,10/10/22,14,413,0,0.0,0.0,0.012106537530266344,0.9515738498789347,0.03631961259079903,41.50363196125908
P3,10/10/22,15,398,0,0.0,0.0,0.01507537688442211,0.9547738693467337,0.03015075376884422,38.301507537688444
P3,10/10/22,16,406,0,0.0,0.0,0.009852216748768473,0.9630541871921182,0.027093596059113302,41.71182266009852
P3,10/10/22,17,473,0,0.0,0.0,0.006342494714587738,0.9344608879492601,0.05919661733615222,43.086680761099366
P3,10/10/22,18,464,0,0.0,0.0,0.0021551724137931034,0.9547413793103449,0.04310344827586207,41.63793103448276
P3,10/10/22,19,380,0,0.0,0.0,0.005263157894736842,0.9552631578947368,0.039473684210526314,43.15263157894737
P3,10/10/22,20,349,0,0.0,0.0,0.0057306590257879654,0.9512893982808023,0.04297994269340974,46.31805157593123
P3,10/10/22,21,213,0,0.0,0.0,0.004694835680751174,0.9671361502347418,0.028169014084507043,48.65727699530517
P3,10/10/22,22,117,0,0.0,0.0,0.008547008547008548,0.9743589743589743,0.017094017094017096,50.77777777777778
P3,10/10/22,23,84,0,0.0,0.0,0.0,0.9047619047619048,0.09523809523809523,53.333333333333336
P3,11/10/22,0,42,0,0.0,0.0,0.0,0.9761904761904762,0.023809523809523808,53.57142857142857
P3,11/10/22,1,31,0,0.0,0.0,0.0,1.0,0.0,50.74193548387097
P3,11/10/22,2,11,0,0.0,0.0,0.0,0.9090909090909091,0.09090909090909091,50.0
P3,11/10/22,3,12,0,0.0,0.0,0.0,1.0,0.0,55.25
P3,11/10/22,4,26,0,0.0,0.0,0.07692307692307693,0.9230769230769231,0.0,51.76923076923077
P3,11/10/22,5,44,0,0.0,0.0,0.09090909090909091,0.8863636363636364,0.022727272727272728,51.22727272727273
P3,11/10/22,6,141,0,0.0,0.0,0.06382978723404255,0.9219858156028369,0.014184397163120567,47.765957446808514
P3,11/10/22,7,302,0,0.0,0.0,0.016556291390728478,0.9536423841059603,0.029801324503311258,43.11920529801324
P3,11/10/22,8,365,0,0.0,0.0,0.0136986301369863,0.9068493150684932,0.07945205479452055,42.33972602739726
P3,11/10/22,9,271,0,0.0,0.0,0.01107011070110701,0.9446494464944649,0.04428044280442804,44.4760147601476
P3,11/10/22,10,293,0,0.0,0.0,0.013651877133105802,0.9522184300341296,0.034129692832764506,42.31399317406143
P3,11/10/22,11,371,0,0.0,0.0,0.01078167115902965,0.9703504043126685,0.018867924528301886,41.07277628032345
P3,11/10/22,12,384,0,0.0,0.0,0.005208333333333333,0.9505208333333334,0.044270833333333336,41.361979166666664
P3,11/10/22,13,344,0,0.0,0.0,0.00872093023255814,0.9418604651162791,0.04941860465116279,44.9156976744186
P3,11/10/22,14,336,0,0.0,0.0,0.002976190476190476,0.9672619047619048,0.02976190476190476,43.464285714285715
P3,11/10/22,15,425,0,0.0,0.0,0.007058823529411765,0.9552941176470588,0.03764705882352941,39.90117647058823
P3,11/10/22,16,466,0,0.0,0.0,0.004291845493562232,0.9484978540772532,0.04721030042918455,42.896995708154506
P3,11/10/22,17,545,0,0.0,0.0,0.005504587155963303,0.9394495412844037,0.05504587155963303,41.92660550458716
P3,11/10/22,18,515,0,0.0,0.0,0.001941747572815534,0.9766990291262136,0.021359223300970873,38.38834951456311
P3,11/10/22,19,416,0,0.0,0.0,0.004807692307692308,0.9711538461538461,0.02403846153846154,41.57451923076923
P3,11/10/22,20,314,0,0.0,0.0,0.009554140127388535,0.9267515923566879,0.06369426751592357,45.79936305732484
P3,11/10/22,21,193,0,0.0,0.0,0.0,0.9637305699481865,0.03626943005181347,48.35233160621762
P3,11/10/22,22,170,0,0.0,0.0,0.0058823529411764705,0.9529411764705882,0.041176470588235294,51.294117647058826
P3,11/10/22,23,153,0,0.0,0.0,0.0,0.9803921568627451,0.0196078431372549,49.947712418300654
P3,12/10/22,0,52,0,0.0,0.0,0.0,0.9423076923076923,0.057692307692307696,53.01923076923077
P3,12/10/22,1,33,0,0.0,0.0,0.0,1.0,0.0,53.18181818181818
P3,12/10/22,2,15,0,0.0,0.0,0.0,1.0,0.0,51.86666666666667
P3,12/10/22,3,10,0,0.0,0.0,0.0,1.0,0.0,55.0
P3,12/10/22,4,26,0,0.0,0.0,0.038461538461538464,0.9230769230769231,0.038461538461538464,54.07692307692308
P3,12/10/22,5,45,0,0.0,0.0,0.08888888888888889,0.8888888888888888,0.022222222222222223,51.55555555555556
P3,12/10/22,6,131,0,0.0,0.0,0.04580152671755725,0.9541984732824428,0.0,48.23664122137404
P3,12/10/22,7,315,0,0.0,0.0,0.03492063492063492,0.9396825396825397,0.025396825396825397,43.45079365079365
P3,12/10/22,8,341,0,0.0,0.0,0.01466275659824047,0.8797653958944281,0.10557184750733138,42.46041055718475
P3,12/10/22,9,333,0,0.0,0.0,0.02702702702702703,0.924924924924925,0.04804804804804805,42.66366366366366
P3,12/10/22,10,302,0,0.0,0.0,0.023178807947019868,0.9635761589403974,0.013245033112582781,41.973509933774835
P3,12/10/22,11,377,0,0.0,0.0,0.021220159151193633,0.9230769230769231,0.05570291777188329,41.44297082228117
P3,12/10/22,12,421,0,0.0,0.0,0.0166270783847981,0.9453681710213777,0.03800475059382423,41.80997624703088
